web-scraper-order,web-scraper-start-url,link,link-href,Name,Price,Image
"1553486702-1538","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước uống Isotonic- 7Up Revive vị chanh muối chai 390 ml","7.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1575","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Đông trùng hạ thảo HQGANO hộp 16 gói x 1g","1.280.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1662","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì khoai tây hương vị bò hầm Cung Đình gói 80g","5.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1436","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo cao su Xylitol Lime Mint gói 159,5g","46.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1549","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Thức uống lúa mạch Milo Active-Go Néstle hộp 285g","38.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1657","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì ăn liền Miliket gói 75g","3.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1414","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bó hoa tươi Hoa Yêu Thương - Bình Yên","1.100.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1719","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng vịt muối Ba Huân hộp 4 quả x 62g","22.800đ","https://media-ak.static-adayroi.com/240_240/70/hf4/h9b/9568498090014.jpg"
"1553486744-1692","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Bánh phồng tôm Sa Giang gói 100g","8.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1484","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh Custas kem sữa Orion hộp 46g","11.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1550","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước uống sữa trái cây bổ dưỡng hương dâu Nutri Boost chai 297ml","7.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1437","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo gum hương chanh vàng Dr. Xylitol Orion hộp 48g","21.300đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486693-1516","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Snacks và đậu thập cẩm Tân Tân gói 60g","9.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1687","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Nấm mèo Việt San gói 100g","20.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1647","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì khoai tây Cung Đình vị gà hầm gói 80g","5.300đ","https://media-ak.static-adayroi.com/240_240/70/h35/hf7/15992841699358.jpg"
"1553486693-1524","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Snack tôm Oishi vị muối ớt xanh gói 42g","5.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1682","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo lức huyết rồng Bảo Minh túi 1kg","48.000đ","https://media-ak.static-adayroi.com/240_240/70/h47/hb2/9554022432798.jpg"
"1553486736-1654","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì ăn liền hương vị mì gà vàng Hảo Hảo gói 74g","3.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1404","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bó hoa tươi Hoa Yêu Thương - Chiều Tím Nhớ Em","1.320.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1445","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo bạc hà Anytime gói 60g","29.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1592","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Combo 2 Hộp Yến sào cao cấp Bionest Gold - hộp quà tặng (12 lọ x 70ml)","436.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1671","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì vị gà Koreno Paldo gói 1kg","73.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1659","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Bánh đa cua ăn liền Vifon gói 60g","5.300đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1736","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng cút phá lấu V.Food gói 50g","7.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1698","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo trắng xuất khẩu Lotus Rice gói 5kg","105.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1770","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Dầu hào Maggi chai 530g","23.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1717","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Sườn non heo Vietgap","99.000đ","https://media-ak.static-adayroi.com/240_240/70/hfc/hdb/9338089766942.jpg"
"1553486768-1786","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Hạt nêm Aji-ngon Ajinomoto gói 900g","57.100đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1413","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Hộp hoa tươi Hoa Yêu Thương - For Gentlemen","1.100.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486693-1496","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Snack Poca khoai tây vị phô mai Cheddar gói 30g","6.300đ","https://media-ak.static-adayroi.com/240_240/70/h0e/h1a/13129373646878.jpg"
"1553486709-1578","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Nước uống hồng sâm Samsung Premium Gold 70ml x 30 gói","999.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486693-1497","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Snack bí đỏ vị bò nướng Oishi gói 42g","4.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1713","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Combo 2 túi gạo thơm Vua Gạo Làng Ta túi 5kg","187.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1411","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Giỏ hoa tươi Hoa Yêu Thương - Beside You","1.100.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1752","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng gà V.Food loại 1 hộp 6 quả x 60g","16.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1409","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bó hoa tươi Hoa Yêu Thương - Tình Yêu Màu Tím","1.210.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1595","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Nấm linh chi cắt lát HQGANO hộp 200g","400.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486662-1395","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Hoa tươi","https://www.adayroi.com/hoa-tuoi-c658","Bình hoa tươi Hoa Yêu Thương - Ấm Áp Yêu Thương","1.980.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1458","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh gạo One-One vị tôm nướng gói 150g","19.700đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1680","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì xào khô vị tôm hành Hảo Hảo Vina Acecook gói 75g","3.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1424","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo cà phê Coffeeshot Kopiko gói 150g","15.100đ","https://media-ak.static-adayroi.com/240_240/70/h5a/hf3/9526954065950.jpg"
"1553486702-1562","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước cốt gà Brand's hộp 42ml","26.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1735","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng gà ác tiềm V.Food gói 50g","7.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486736-1665","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì hương vị sườn heo Mikochi gói 80g","6.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1434","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo gum không đường Xylitol Cool Lotte hộp 145g","47.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1527","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Bia Heineken thùng 24 lon x 330ml","421.200đ","https://media-ak.static-adayroi.com/240_240/70/h60/ha7/16005650546718.jpg"
"1553486736-1646","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm ăn liền","https://www.adayroi.com/thuc-pham-an-lien-c671","Mì tôm chua cay Hảo Hảo Vina Acecook gói 75g","3.600đ","https://media-ak.static-adayroi.com/240_240/70/h2f/h4b/9599051104286.jpg"
"1553486749-1740","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Kim chi cải thảo - ngò Ông Kim's (Gói 100g)","12.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1536","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Trà Ô long Tea Plus chai 350ml","6.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1762","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Bột ngọt (mì chính) Ajinomoto gói 454g","29.100đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1442","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo sing gum hương bạc hà - khuynh diệp CooL Air hộp 58,4g","17.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1573","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Combo 6 Hộp Yến sào hồng sâm cao cấp Bionest Ginseng - hộp tiết kiệm (36 lọ x 70ml)","1.308.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1532","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước giải khát Zero Coca Cola không đường lon 330ml","9.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486693-1498","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Đồ ăn vặt","https://www.adayroi.com/do-an-vat-c707","Snack cua vị sốt chua ngọt Crab Me Oishi gói 45g","4.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1731","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Phi lê gà CP túi 500g","49.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1724","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng gà Ba Huân hộp 6 quả","16.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1709","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo nếp Tú Lệ Bảo Minh túi 1kg","59.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1757","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Combo 3 chai dầu ăn hướng dương KiCo (2L + 1L + 500ml)","190.000đ","https://media-ak.static-adayroi.com/240_240/70/hd3/hf4/16614358482974.jpg"
"1553486675-1439","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo gum không đường chiết xuất trà xanh Mentos hộp 61.25g","24.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1787","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Nước tương đậu nành Maggi chai 700ml","25.200đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1685","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo tám Thái đỏ đặc biệt Bảo Minh túi 5kg","146.200đ","https://media-ak.static-adayroi.com/240_240/70/h21/h9b/15633680400414.jpg"
"1553486684-1483","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh gạo vị mật ong Yuki Hana Tràng An gói 100g","15.700đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1593","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Combo 2 Hộp Yến sào cho bé biếng ăn Bionest Kids - hộp tiết kiệm (12 lọ x 70ml)","416.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1691","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo thơm cát tường Tấn Vương túi 5kg","136.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486675-1441","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Kẹo","https://www.adayroi.com/keo-c3325600174461076","Kẹo sing gum không đường hương bạc hà Pure Fresh Mentos hộp 61.25g","24.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486709-1579","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm bổ dưỡng","https://www.adayroi.com/thuc-pham-bo-duong-c692","Hồng sâm lát tẩm mật ong Sobaek Korea (20g x 10 gói)","990.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1695","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo thơm Vua Gạo Làng Ta 5kg","92.700đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486684-1486","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Bánh","https://www.adayroi.com/banh-c697","Bánh Custas kem trứng Orion hộp 282g","60.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1727","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Trứng gà so V.Food hộp 10 quả 450g","29.800đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1540","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước giải khát vị nho xanh Ice+ chai 490ml","8.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486702-1543","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thức uống","https://www.adayroi.com/thuc-uong-c713","Nước gạo rang Woongjin chai 1,5L","42.900đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1730","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Bắp giò heo không xương Vietgap","59.500đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486768-1774","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Gia vị","https://www.adayroi.com/gia-vi-c676","Nước chấm Nam Ngư Đệ Nhị Chin-su chai 900ml","17.600đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486744-1701","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm khô","https://www.adayroi.com/thuc-pham-kho-c670","Gạo Séng Cù Bảo Minh túi 5kg","165.400đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
"1553486749-1746","https://www.adayroi.com/thuc-pham-c591?itm_source=Menu_TP_CATE1_HTD&itm_medium=PC&itm_campaign=ThucPham","Thực phẩm tươi","https://www.adayroi.com/thuc-pham-tuoi-c595","Giò thủ Vissan gói 500g","75.000đ","https://css-ak.static-adayroi.com/_ui/responsive/theme-alpha/images/logo-adayroi.svg"
